title,url,created_at,updated_at,published_date,summary,content,category,author,thumbnail_url,image_url,publisher_id,publisher_name,publisher_url
PAS vows to shut casino if party wins Pahang — Bloomberg,https://www.klsescreener.com/v2/news/view/1392403,2024-09-15 18:04:28,2024-09-17 11:19:59,2024-09-15 17:59:24,"(Sept 15): An Islamic party said it was prepared to shut down Malaysia’s only casino if it wins control of the state where it is located, as the group looks to build its influence in the Southeast Asian nation.","<div class=newsTextDataWrapInner><p>(Sept 15):&nbsp;An Islamic party said it was prepared to shut down Malaysia’s only casino if it wins control of the state where it is located, as the group looks to build its influence in the Southeast Asian nation.&nbsp;</p></div>

<article>
<div class=newsTextDataWrapInner><p>A senior official from Parti Islam Se-Malaysia (PAS) said if voters in central Pahang state — home to Genting Bhd’s (KL:<a href=""/askedge/klse/3182"" class=""ce-stock"" target=""_blank"">GENTING</a>) casino — want gambling to end, they should choose the Islamic party. The party is tappi",,,https://assets.theedgemarkets.com/casino-gambling-wheel-table_20240915174926_bloomberg.jpg,https://assets.theedgemarkets.com/casino-gambling-wheel-table_20240915174926_bloomberg.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Indian minister: Trade with Malaysia set to soar under comprehensive strategic partnership,https://www.klsescreener.com/v2/news/view/1392399,2024-09-15 17:19:16,2024-09-17 11:00:43,2024-09-15 17:08:34,"KUALA LUMPUR (Sept 15): India is confident that the newly elevated Comprehensive Strategic Partnership (CSP) with Malaysia will drive bilateral trade to greater heights, targeting US$25 billion (RM107.53 billion) by 2026, said India’s Minister of State for External Affairs Kirti Vardhan Singh.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Sept 15): India is confident that the newly elevated Comprehensive Strategic Partnership (CSP) with Malaysia will drive bilateral trade to greater heights, targeting US$25 billion (RM107.53 billion) by 2026, said India’s Minister of State for External Affairs&nbsp;Kirti Vardhan Singh.</p></div>

<div class=newsTextDataWrapInner><p>The minister, who is on his maiden visit to Malaysia from Sept 12-15, &nbsp;expressed optimism about the strong collaboration between the two countries.</p></div>

<div class=newsTextDataWrapInner><p>""With over US",Edge,,https://assets.theedgemarkets.com/Asia-shipping-port-export-import-trade_20240915165712_bloomberg.jpg,https://assets.theedgemarkets.com/Asia-shipping-port-export-import-trade_20240915165712_bloomberg.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Fadillah: Govt to wait for official letter on opposition’s rejection of draft MOU on allocations,https://www.klsescreener.com/v2/news/view/1392397,2024-09-15 17:04:19,2024-09-17 10:50:07,2024-09-15 16:45:47,"PUSA, Sarawak (Sept 15): The government will await an official letter from the opposition regarding its reported rejection of the Memorandum of Understanding (MOU) on opposition allocation proposed by the government, said Deputy Prime Minister Datuk Seri Fadillah Yusof.","<div class=newsTextDataWrapInner><p>PUSA, Sarawak (Sept 15): The government will await an official letter from the opposition regarding its reported rejection of the Memorandum of Understanding (MOU) on opposition allocation proposed by the government, said Deputy Prime Minister Datuk Seri Fadillah Yusof.</p></div>

<div class=newsTextDataWrapInner><p>The deputy prime minister said that he only learned about the rejection through media reports.</p></div>

<div class=newsTextDataWrapInner><p>“I will wait for an official written notice from them, and once we receive it, I will bring it to th",新闻,,https://assets.theedgemarkets.com/03092024-DPM-Energy-Transition-n-Water-Transform-Min-DS-Fadillah-Yusof-keynote-add-at-Msia-Law-Students-Legal-Aid-Conventn-2024-KL_20240915164049_bernama.jpg,https://assets.theedgemarkets.com/03092024-DPM-Energy-Transition-n-Water-Transform-Min-DS-Fadillah-Yusof-keynote-add-at-Msia-Law-Students-Legal-Aid-Conventn-2024-KL_20240915164049_bernama.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
40 out of 100 Malaysians not covered by retirement schemes: EPF chief,https://www.klsescreener.com/v2/news/view/1392389,2024-09-15 15:10:29,2024-09-15 15:10:29,2024-09-15 15:02:12,"KUALA LUMPUR: The Employees&#039; Provident Fund (EPF) has targeted to raise the retirement coverage in Malaysia, initially through voluntary measures, and eventually through legislative action.The EPF chief executive officer Ahmad Zulqarnain Onn said the country is fast becoming an ...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: The Employees&#039; Provident Fund (EPF) has targeted to raise the retirement coverage in Malaysia, initially through voluntary measures, and eventually through legislative action.</p><p>The EPF chief executive officer Ahmad Zulqarnain Onn said the country is fast becoming an ageing society.</p><p>It is already at seven per cent (of the population aged 65 years and over) and by 2043, the country will be 14 per cent aged.</p><p>""In Malaysia, out of every 100 people, only 60 are covered by a formal retirement scheme. Of t",Economy,,https://assets.nst.com.my/images/articles/piyef15b_NSTfield_image_listing_featured_v2.var_1726383728.jpg,https://assets.nst.com.my/images/articles/Ahmad_Zulqarnain_1726383721.jpg,81,NST,https://www.nst.com.my/business/economy
"Agrobank, ministry unveil Malaysia&#039;s first Shariah-compliant insurance for paddy farmers",https://www.klsescreener.com/v2/news/view/1392387,2024-09-15 15:00:12,2024-09-15 15:00:12,2024-09-15 14:59:01,"KUALA LUMPUR: The Ministry of Agriculture and Food Security, in collaboration with Agrobank, has introduced the Agrofood Takaful Protection Scheme: Paddy Crop Takaful Scheme (STTP), marking Malaysia&#039;s first Shariah-compliant insurance for paddy farmers.The initiative was first announced by ...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: The Ministry of Agriculture and Food Security, in collaboration with Agrobank, has introduced the Agrofood Takaful Protection Scheme: Paddy Crop Takaful Scheme (STTP), marking Malaysia&#039;s first Shariah-compliant insurance for paddy farmers.</p><p>The initiative was first announced by Prime Minister Datuk Seri Anwar Ibrahim under the 2024 Budget, with an initial allocation of RM50 million to support farmers.</p><p>The scheme is open to all registered individual farmers across Malaysia, with registration made easier b",Corporate,,https://assets.nst.com.my/images/articles/pedi15_NSTfield_image_listing_featured_v2.var_1726383537.jpg,https://assets.nst.com.my/images/articles/agro_1726383518.jpg,79,NST,https://www.nst.com.my/business/corporate
"Boeing strike could drag on as workers push for higher wages, union leader says",https://www.klsescreener.com/v2/news/view/1392383,2024-09-15 14:30:38,2024-09-15 14:30:38,2024-09-15 14:26:23,"SEATTLE: A strike at Boeing ""could go on for a while"" as workers are confident they can get bigger wage increases and an improved pension, union leader Jon Holden said in an interview with National Public Radio (NPR) on Saturday....","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>SEATTLE: A strike at Boeing ""could go on for a while"" as workers are confident they can get bigger wage increases and an improved pension, union leader Jon Holden said in an interview with National Public Radio (NPR) on Saturday.</p><p>More than 30,000 members of the International Association of Machinists and Aerospace Workers (IAM), who produce Boeing&#039;s top-selling 737 MAX and other jets in the Seattle and Portland, began a strike on Friday after overwhelmingly voting down a new contract.</p><p>Boeing and union negotiators are",Corporate,,https://assets.nst.com.my/images/articles/boin15_NSTfield_image_listing_featured_v2.var_1726381580.jpg,https://assets.nst.com.my/images/articles/boeing140924_1726381573.jpg,79,NST,https://www.nst.com.my/business/corporate
MPOB ramps up R&D on oil palm seedlings to boost oil palm production,https://www.klsescreener.com/v2/news/view/1392381,2024-09-15 13:40:48,2024-09-15 13:40:48,2024-09-15 13:33:32,KUALA LUMPUR: The Malaysian Palm Oil Board (MPOB) is intensifying its research and development (R&amp;D) efforts to produce superior oil palm variants which could boost the nation&#039;s oil palm productivity and output without expanding the plantation area....,"<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: The Malaysian Palm Oil Board (MPOB) is intensifying its research and development (R&amp;D) efforts to produce superior oil palm variants which could boost the nation&#039;s oil palm productivity and output without expanding the plantation area.</p><p>This effort aligns with Malaysia&#039;s commitment to biodiversity and tropical rainforest conservation, following its pledge during the 1992 Rio Earth Summit to maintain 50 per cent of its land under forest and tree cover.</p><p>In a statement today, the MPOB said Plantati",Corporate,,https://assets.nst.com.my/images/articles/MPOB15_NSTfield_image_listing_featured_v2.var_1726378408.jpg,https://assets.nst.com.my/images/articles/28bt02sawti_1726378401.jpg,79,NST,https://www.nst.com.my/business/corporate
MPOB ramps up R&D on oil palm seedlings to boost palm oil production,https://www.klsescreener.com/v2/news/view/1392379,2024-09-15 13:19:14,2024-09-17 10:35:07,2024-09-15 13:07:36,KUALA LUMPUR (Sept 15): The Malaysian Palm Oil Board (MPOB) is intensifying its research and development (R&D) efforts to produce superior oil palm variants which could boost the nation’s palm oil productivity and output without expanding the plantation area.,"<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Sept 15): The Malaysian Palm Oil Board (MPOB) is intensifying its research and development (R&amp;D) efforts to produce superior oil palm variants which could boost the nation’s palm oil productivity and output without expanding the plantation area.</p></div>

<div class=newsTextDataWrapInner><p>This effort aligns with Malaysia's commitment to biodiversity and tropical rainforest conservation, following its pledge during the 1992 Rio Earth Summit to maintain 50% of its land under forest and tree cover.</p></div>

<div class=newsTextDataWrap",,,https://assets.theedgemarkets.com/Malaysian-Palm-Oil-Board-MPOB_20240915130223_theedgemalaysia.jpg,https://assets.theedgemarkets.com/Malaysian-Palm-Oil-Board-MPOB_20240915130223_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"German SMEs keen to explore collabs with Malaysia, says country’s embassy in Berlin",https://www.klsescreener.com/v2/news/view/1392377,2024-09-15 12:51:16,2024-09-17 09:45:29,2024-09-15 12:37:45,"KUALA LUMPUR (Sept 15): Recognising Malaysia as a key trading partner for Germany in Asean, Germany’s Federal Association of Small and Medium-Sized Businesses (BVMW) is eager to explore new collaboration opportunities with the country.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Sept 15):&nbsp;Recognising Malaysia as a key trading partner for Germany in Asean, Germany’s Federal Association of Small and Medium-Sized Businesses (BVMW) is eager to explore new collaboration opportunities with the country.</p></div>

<div class=newsTextDataWrapInner><p>By leveraging each other’s strengths, both nations will be able to ensure their respective long-term and sustainable growth, as highlighted during the recently held Diplomatic Day of German Small and Medium Enterprises (SMEs).</p></div>

<div class=newsTextDataWrapInner><",新闻,,https://assets.theedgemarkets.com/M&A-business-biz-handshake-pixby-Henry-Romero-svdFri10122021-Getty Images-toreturnto-publicmkt-via-SPACdeal_20240915122517_reuters.jpg,https://assets.theedgemarkets.com/M&A-business-biz-handshake-pixby-Henry-Romero-svdFri10122021-Getty Images-toreturnto-publicmkt-via-SPACdeal_20240915122517_reuters.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
CPO futures expected to trade lower next week,https://www.klsescreener.com/v2/news/view/1392369,2024-09-15 10:10:16,2024-09-15 10:10:16,2024-09-15 10:04:32,"KUALA LUMPUR: Crude palm oil (CPO) futures on Bursa Malaysia Derivatives are expected to trade on a downward bias next week, given the persistent weak demand seen recently, a dealer said.Palm oil trader David Ng noted that the subdued ...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: Crude palm oil (CPO) futures on Bursa Malaysia Derivatives are expected to trade on a downward bias next week, given the persistent weak demand seen recently, a dealer said.</p><p>Palm oil trader David Ng noted that the subdued demand, particularly from China and India, is driven by the decline in soybean oil prices.</p><p>""As such, the CPO price is expected to move between RM3,750 and RM3,920,"" he told Bernama.</p><p>Similarly, Interband Group of Companies senior palm oil trader Jim Teh expects CPO to trade lower next ",Economy,,https://assets.nst.com.my/images/articles/CPO15_NSTfield_image_listing_featured_v2.var_1726365869.jpg,https://assets.nst.com.my/images/articles/palm_oil_1726365862.jpg,81,NST,https://www.nst.com.my/business/economy
Bursa Malaysia set to consolidate next week amid strength in global equities ,https://www.klsescreener.com/v2/news/view/1392365,2024-09-15 09:50:26,2024-09-15 09:50:26,2024-09-15 09:49:53,"KUALA LUMPUR: Bursa Malaysia is expected to consolidate within the 1,630-1,670 range next week, offering accumulation opportunities and potentially setting the stage for an upward move as market sentiment improves.Rakuten Trade Sdn Bhd equity research vice-president Thong Pak Leng ...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: Bursa Malaysia is expected to consolidate within the 1,630-1,670 range next week, offering accumulation opportunities and potentially setting the stage for an upward move as market sentiment improves.</p><p>Rakuten Trade Sdn Bhd equity research vice-president Thong Pak Leng said the index needs to surpass the 1,670-resistance level to regain its bullish momentum.</p><p>He said that if this level is breached with significant trading volume, the next resistance at 1,700 could come into play.</p><p>UOB Kay Hian Wealth Advi",Corporate,,https://assets.nst.com.my/images/articles/BURS15_NSTfield_image_listing_featured_v2.var_1726364989.jpg,https://assets.nst.com.my/images/articles/BN070936663.t668ce873.m800.xPuS4eyFxbursa_1726364982.jpg,79,NST,https://www.nst.com.my/business/corporate
"Ringgit likely to continue uptrend next week, trading at 4.28-4.29 against US dollar",https://www.klsescreener.com/v2/news/view/1392367,2024-09-15 09:51:08,2024-09-15 09:51:08,2024-09-15 09:46:12,"KUALA LUMPUR: The ringgit is expected to continue its uptrend next week, trading at 4.28 to 4.29 against the US dollar, ahead of the United States (US) Federal Open Market Committee (FOMC) meeting on Sept 17-18. Bank Muamalat Malaysia Bhd chief economist ...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: The ringgit is expected to continue its uptrend next week, trading at 4.28 to 4.29 against the US dollar, ahead of the United States (US) Federal Open Market Committee (FOMC) meeting on Sept 17-18. </p><p>Bank Muamalat Malaysia Bhd chief economist Dr Mohd Afzanizam Abdul Rashid said that with the US Federal Reserve (Fed) on track to cut the interest rate next week, the ringgit could stage further appreciation during the holiday-shortened week.</p><p>""This is especially true when the Bank Negara Malaysia (BNM) is not abo",Economy,,https://assets.nst.com.my/images/articles/RING15_NSTfield_image_listing_featured_v2.var_1726364769.jpg,https://assets.nst.com.my/images/articles/HQ2406073581_%281%29_1726364762.jpg,81,NST,https://www.nst.com.my/business/economy
Super trouper,https://www.klsescreener.com/v2/news/view/1392363,2024-09-15 09:34:17,2024-09-17 14:48:52,2024-09-15 09:30:00,"KUALA LUMPUR (Sept 15): Inspired by the ongoing “Naomi: In Fashion” exhibition at the Victoria & Albert museum in London, we take a look at some of the most unforgettable moments in the groundbreaking model, cultural icon and activist’s 40-year (and counting) career history, starring Suganya Bala Subramaniam.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Sept 15): Inspired by the ongoing “Naomi: In Fashion” exhibition at the Victoria &amp; Albert museum in London, we take a look at some of the most unforgettable moments in the groundbreaking model, cultural icon and activist’s 40-year (and counting) career history, starring Suganya Bala Subramaniam.&nbsp;</p></div>

<div class=newsTextDataWrapInner><p>What trends are dominating the runway this season? In the second half of the year, designers have been incorporating luscious materials and bold shapes into scarves, coats and gloves. Autumn/Win",Edge,,https://assets.theedgemarkets.com/TEM_Options_Highlights_1541.jpg,https://assets.theedgemarkets.com/TEM_Options_Highlights_1541.jpg,54,TheEdge,http://www.theedgemarkets.com/options/edge
Building together,https://www.klsescreener.com/v2/news/view/1392353,2024-09-15 09:06:15,2024-09-17 14:18:43,2024-09-15 09:00:00,"KUALA LUMPUR (Sept 15): Malaysia’s thriving building and construction industry is central to the country’s economic development and plays a pivotal role in nation-building. In conjunction with Malaysia Day this year, some of the country’s top property developers and key real estate associations share their thoughts on what being Malaysian means to them and their organisations, as well as their hopes for the country.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Sept 15): Malaysia’s thriving building and construction industry is central to the country’s economic development and plays a pivotal role in nation-building. In conjunction with Malaysia Day this year, some of the country’s top property developers and key real estate associations share their thoughts on what being Malaysian means to them and their organisations, as well as their hopes for the country.</p></div>

<div class=newsTextDataWrapInner><p>In the same issue, IJM Land Bhd shares its plans for the 1,879-acre IJM Rimbayu in Selangor, wh",Edge,,https://assets.theedgemarkets.com/TEM_CC_Highlights_1541.jpg,https://assets.theedgemarkets.com/TEM_CC_Highlights_1541.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Signs that you should not sell your home right now,https://www.klsescreener.com/v2/news/view/1392361,2024-09-15 09:15:34,2024-09-15 09:15:34,2024-09-15 00:00:00,Life does not always go as planned and sometimes a series of unfortunate events may prompt a home owner to need extra cash. A lot of it. Their thought process then drifts towards the painted walls of their home. They had already been planning to downsize anyway.,"<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>Life does not always go as planned and sometimes a series of unfortunate events may prompt a home owner to need extra cash. A lot of it. Their thought process then drifts towards the painted walls of their home. They had already been planning to downsize anyway.</p><p>Cleaning every square foot of the glossy marble tiles causes painful backaches, while the cost of maintaining the property just makes them want to curl into a ball and",,,https://apicms.thestar.com.my/uploads/images/2024/09/14/2911938.jpg,https://apicms.thestar.com.my/uploads/images/2024/09/14/2911938.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
